year,state,industry,count,last_update
2018,Chhattisgarh,Security Solutions,1,2025-07-31 20:25:24.071
2018,Chhattisgarh,Real Estate,1,2025-07-31 20:25:24.560
2018,Chhattisgarh,Safety,1,2025-07-31 20:25:25.047
2018,Andhra Pradesh,Analytics,3,2025-07-31 20:25:26.756
2018,Andhra Pradesh,AR VR (Augmented + Virtual Reality),2,2025-07-31 20:25:27.492
2018,Andhra Pradesh,Automotive,2,2025-07-31 20:25:27.748
2018,Andhra Pradesh,Animation,2,2025-07-31 20:25:28.285
2018,Andhra Pradesh,Construction,5,2025-07-31 20:25:29.308
2018,Andhra Pradesh,Agriculture,11,2025-07-31 20:25:29.563
2018,Andhra Pradesh,Aeronautics Aerospace & Defence,1,2025-07-31 20:25:29.833
2018,Andhra Pradesh,AI,6,2025-07-31 20:25:30.110
2018,Andhra Pradesh,Green Technology,2,2025-07-31 20:25:30.365
2018,Andhra Pradesh,Events,1,2025-07-31 20:25:30.621
2018,Andhra Pradesh,Finance Technology,1,2025-07-31 20:25:31.120
2018,Andhra Pradesh,Enterprise Software,4,2025-07-31 20:25:31.375
2018,Andhra Pradesh,Food & Beverages,5,2025-07-31 20:25:31.630
2018,Andhra Pradesh,Design,2,2025-07-31 20:25:31.886
2018,Andhra Pradesh,Dating Matrimonial,1,2025-07-31 20:25:32.119
2018,Andhra Pradesh,Education,18,2025-07-31 20:25:32.370
2018,Andhra Pradesh,Renewable Energy,1,2025-07-31 20:25:32.621
2018,Andhra Pradesh,Technology Hardware,8,2025-07-31 20:25:32.878
2018,Andhra Pradesh,Healthcare & Lifesciences,15,2025-07-31 20:25:33.135
2018,Andhra Pradesh,Internet of Things,8,2025-07-31 20:25:33.389
2018,Andhra Pradesh,IT Services,30,2025-07-31 20:25:33.644
2018,Andhra Pradesh,Human Resources,3,2025-07-31 20:25:33.899
2018,Andhra Pradesh,Marketing,4,2025-07-31 20:25:34.153
2018,Andhra Pradesh,Nanotechnology,2,2025-07-31 20:25:34.408
2018,Andhra Pradesh,Pets & Animals,1,2025-07-31 20:25:34.916
2018,Andhra Pradesh,Retail,5,2025-07-31 20:25:35.426
2018,Andhra Pradesh,Professional & Commercial Services,2,2025-07-31 20:25:35.938
2018,Andhra Pradesh,Sports,1,2025-07-31 20:25:36.193
2018,Andhra Pradesh,Social Network,2,2025-07-31 20:25:36.698
2018,Andhra Pradesh,Textiles & Apparel,2,2025-07-31 20:25:36.953
2018,Andhra Pradesh,Transportation & Storage,7,2025-07-31 20:25:37.457
2018,Andhra Pradesh,Travel & Tourism,1,2025-07-31 20:25:37.951
2018,Andhra Pradesh,Security Solutions,1,2025-07-31 20:25:38.199
2018,Andhra Pradesh,Safety,1,2025-07-31 20:25:39.232
2018,Andhra Pradesh,Robotics,1,2025-07-31 20:25:39.485
2018,Arunachal Pradesh,Telecommunication & Networking,1,2025-07-31 20:25:43.205
2018,Arunachal Pradesh,Construction,1,2025-07-31 20:25:43.449
2018,Andaman and Nicobar Islands,Textiles & Apparel,1,2025-07-31 20:26:04.700
2018,Andaman and Nicobar Islands,Travel & Tourism,1,2025-07-31 20:26:05.704
2018,Manipur,Advertising,1,2025-07-31 20:26:08.914
2018,Manipur,Food & Beverages,1,2025-07-31 20:26:13.335
2018,Manipur,Technology Hardware,1,2025-07-31 20:26:14.570
2018,Manipur,Healthcare & Lifesciences,1,2025-07-31 20:26:14.815
2018,Manipur,IT Services,1,2025-07-31 20:26:15.303
2018,Manipur,Media & Entertainment,1,2025-07-31 20:26:16.771
2018,Manipur,Real Estate,1,2025-07-31 20:26:20.204
2018,Mizoram,Telecommunication & Networking,1,2025-07-31 20:26:24.642
2018,Mizoram,Transportation & Storage,1,2025-07-31 20:26:32.813
2018,Rajasthan,Analytics,3,2025-07-31 20:26:36.254
2018,Rajasthan,Advertising,2,2025-07-31 20:26:36.519
2018,Rajasthan,Architecture Interior Design,1,2025-07-31 20:26:36.784
2018,Rajasthan,AR VR (Augmented + Virtual Reality),1,2025-07-31 20:26:37.048
2018,Rajasthan,Automotive,3,2025-07-31 20:26:37.313
2018,Rajasthan,Chemicals,2,2025-07-31 20:26:38.103
2018,Rajasthan,Computer Vision,1,2025-07-31 20:26:38.367
2018,Rajasthan,Construction,7,2025-07-31 20:26:38.896
2018,Rajasthan,Agriculture,11,2025-07-31 20:26:39.158
2018,Rajasthan,AI,2,2025-07-31 20:26:39.684
2018,Rajasthan,Green Technology,5,2025-07-31 20:26:39.943
2018,Rajasthan,Events,3,2025-07-31 20:26:40.206
2018,Rajasthan,Fashion,3,2025-07-31 20:26:40.471
2018,Rajasthan,Finance Technology,2,2025-07-31 20:26:40.733
2018,Rajasthan,Enterprise Software,5,2025-07-31 20:26:40.996
2018,Rajasthan,Food & Beverages,12,2025-07-31 20:26:41.259
2018,Rajasthan,Design,4,2025-07-31 20:26:41.520
2018,Rajasthan,Education,35,2025-07-31 20:26:42.046
2018,Rajasthan,Renewable Energy,10,2025-07-31 20:26:42.299
2018,Rajasthan,Technology Hardware,5,2025-07-31 20:26:42.554
2018,Rajasthan,Healthcare & Lifesciences,11,2025-07-31 20:26:42.815
2018,Rajasthan,Internet of Things,5,2025-07-31 20:26:43.078
2018,Rajasthan,IT Services,48,2025-07-31 20:26:43.341
2018,Rajasthan,Human Resources,3,2025-07-31 20:26:43.602
2018,Rajasthan,Marketing,11,2025-07-31 20:26:43.863
2018,Rajasthan,Pets & Animals,1,2025-07-31 20:26:44.650
2018,Rajasthan,Media & Entertainment,5,2025-07-31 20:26:44.914
2018,Rajasthan,Retail,7,2025-07-31 20:26:45.175
2018,Rajasthan,House-Hold Services,3,2025-07-31 20:26:45.436
2018,Rajasthan,Professional & Commercial Services,13,2025-07-31 20:26:45.698
2018,Rajasthan,Social Impact,1,2025-07-31 20:26:46.223
2018,Rajasthan,Social Network,4,2025-07-31 20:26:46.478
2018,Rajasthan,Textiles & Apparel,2,2025-07-31 20:26:46.735
2018,Rajasthan,Transportation & Storage,4,2025-07-31 20:26:47.246
2018,Rajasthan,Travel & Tourism,3,2025-07-31 20:26:47.764
2018,Rajasthan,Security Solutions,2,2025-07-31 20:26:48.024
2018,Rajasthan,Real Estate,2,2025-07-31 20:26:48.552
2018,Rajasthan,Other Specialty Retailers,3,2025-07-31 20:26:48.808
2018,Rajasthan,Safety,1,2025-07-31 20:26:49.069
2018,Tamil Nadu,Analytics,9,2025-07-31 20:27:04.665
2018,Tamil Nadu,Advertising,4,2025-07-31 20:27:04.937
2018,Tamil Nadu,Architecture Interior Design,2,2025-07-31 20:27:05.209
2018,Tamil Nadu,AR VR (Augmented + Virtual Reality),7,2025-07-31 20:27:05.482
2018,Tamil Nadu,Automotive,12,2025-07-31 20:27:05.752
2018,Tamil Nadu,Art & Photography,1,2025-07-31 20:27:06.026
2018,Tamil Nadu,Chemicals,1,2025-07-31 20:27:06.573
2018,Tamil Nadu,Computer Vision,2,2025-07-31 20:27:06.851
2018,Tamil Nadu,Telecommunication & Networking,5,2025-07-31 20:27:07.123
2018,Tamil Nadu,Construction,5,2025-07-31 20:27:07.400
2018,Tamil Nadu,Agriculture,16,2025-07-31 20:27:07.675
2018,Tamil Nadu,Aeronautics Aerospace & Defence,9,2025-07-31 20:27:07.951
2018,Tamil Nadu,AI,12,2025-07-31 20:27:08.229
2018,Tamil Nadu,Green Technology,11,2025-07-31 20:27:08.504
2018,Tamil Nadu,Fashion,3,2025-07-31 20:27:09.056
2018,Tamil Nadu,Finance Technology,11,2025-07-31 20:27:09.332
2018,Tamil Nadu,Enterprise Software,21,2025-07-31 20:27:09.607
2018,Tamil Nadu,Food & Beverages,18,2025-07-31 20:27:09.884
2018,Tamil Nadu,Design,9,2025-07-31 20:27:10.159
2018,Tamil Nadu,Education,32,2025-07-31 20:27:10.709
2018,Tamil Nadu,Renewable Energy,19,2025-07-31 20:27:10.985
2018,Tamil Nadu,Technology Hardware,17,2025-07-31 20:27:11.262
2018,Tamil Nadu,Healthcare & Lifesciences,48,2025-07-31 20:27:11.540
2018,Tamil Nadu,Internet of Things,15,2025-07-31 20:27:11.809
2018,Tamil Nadu,IT Services,71,2025-07-31 20:27:12.090
2018,Tamil Nadu,Human Resources,3,2025-07-31 20:27:12.365
2018,Tamil Nadu,Marketing,9,2025-07-31 20:27:12.642
2018,Tamil Nadu,Nanotechnology,2,2025-07-31 20:27:12.913
2018,Tamil Nadu,Pets & Animals,1,2025-07-31 20:27:13.470
2018,Tamil Nadu,Media & Entertainment,6,2025-07-31 20:27:13.747
2018,Tamil Nadu,Retail,16,2025-07-31 20:27:14.017
2018,Tamil Nadu,House-Hold Services,2,2025-07-31 20:27:14.294
2018,Tamil Nadu,Professional & Commercial Services,17,2025-07-31 20:27:14.570
2018,Tamil Nadu,Sports,7,2025-07-31 20:27:14.846
2018,Tamil Nadu,Social Impact,2,2025-07-31 20:27:15.122
2018,Tamil Nadu,Social Network,3,2025-07-31 20:27:15.397
2018,Tamil Nadu,Textiles & Apparel,7,2025-07-31 20:27:15.674
2018,Tamil Nadu,Transportation & Storage,5,2025-07-31 20:27:16.223
2018,Tamil Nadu,Travel & Tourism,5,2025-07-31 20:27:16.776
2018,Tamil Nadu,Security Solutions,3,2025-07-31 20:27:17.052
2018,Tamil Nadu,Real Estate,1,2025-07-31 20:27:17.602
2018,Tamil Nadu,Other Specialty Retailers,2,2025-07-31 20:27:17.877
2018,Tamil Nadu,Safety,1,2025-07-31 20:27:18.155
2018,Tamil Nadu,Robotics,6,2025-07-31 20:27:18.423
2018,Tamil Nadu,Others,1,2025-07-31 20:27:19.524
2018,Madhya Pradesh,Analytics,2,2025-07-31 20:27:20.061
2018,Madhya Pradesh,Advertising,3,2025-07-31 20:27:20.324
2018,Madhya Pradesh,Architecture Interior Design,2,2025-07-31 20:27:20.586
2018,Madhya Pradesh,AR VR (Augmented + Virtual Reality),3,2025-07-31 20:27:20.850
2018,Madhya Pradesh,Automotive,5,2025-07-31 20:27:21.114
2018,Madhya Pradesh,Chemicals,1,2025-07-31 20:27:21.898
2018,Madhya Pradesh,Computer Vision,1,2025-07-31 20:27:22.160
2018,Madhya Pradesh,Telecommunication & Networking,5,2025-07-31 20:27:22.420
2018,Madhya Pradesh,Construction,15,2025-07-31 20:27:22.674
2018,Madhya Pradesh,Agriculture,13,2025-07-31 20:27:22.936
2018,Madhya Pradesh,Aeronautics Aerospace & Defence,1,2025-07-31 20:27:23.196
2018,Madhya Pradesh,AI,4,2025-07-31 20:27:23.455
2018,Madhya Pradesh,Green Technology,9,2025-07-31 20:27:23.715
2018,Madhya Pradesh,Events,4,2025-07-31 20:27:23.975
2018,Madhya Pradesh,Fashion,5,2025-07-31 20:27:24.236
2018,Madhya Pradesh,Finance Technology,3,2025-07-31 20:27:24.497
2018,Madhya Pradesh,Enterprise Software,4,2025-07-31 20:27:24.750
2018,Madhya Pradesh,Food & Beverages,13,2025-07-31 20:27:25.004
2018,Madhya Pradesh,Dating Matrimonial,1,2025-07-31 20:27:25.531
2018,Madhya Pradesh,Education,41,2025-07-31 20:27:25.792
2018,Madhya Pradesh,Renewable Energy,9,2025-07-31 20:27:26.052
2018,Madhya Pradesh,Technology Hardware,8,2025-07-31 20:27:26.309
2018,Madhya Pradesh,Healthcare & Lifesciences,19,2025-07-31 20:27:26.575
2018,Madhya Pradesh,Internet of Things,6,2025-07-31 20:27:26.835
2018,Madhya Pradesh,IT Services,53,2025-07-31 20:27:27.096
2018,Madhya Pradesh,Human Resources,7,2025-07-31 20:27:27.356
2018,Madhya Pradesh,Marketing,6,2025-07-31 20:27:27.611
2018,Madhya Pradesh,Media & Entertainment,5,2025-07-31 20:27:28.654
2018,Madhya Pradesh,Retail,5,2025-07-31 20:27:28.905
2018,Madhya Pradesh,House-Hold Services,2,2025-07-31 20:27:29.171
2018,Madhya Pradesh,Professional & Commercial Services,16,2025-07-31 20:27:29.433
2018,Madhya Pradesh,Sports,1,2025-07-31 20:27:29.695
2018,Madhya Pradesh,Social Impact,1,2025-07-31 20:27:29.953
2018,Madhya Pradesh,Textiles & Apparel,4,2025-07-31 20:27:30.476
2018,Madhya Pradesh,Transportation & Storage,3,2025-07-31 20:27:30.997
2018,Madhya Pradesh,Travel & Tourism,6,2025-07-31 20:27:31.517
2018,Madhya Pradesh,Real Estate,5,2025-07-31 20:27:32.296
2018,Madhya Pradesh,Other Specialty Retailers,4,2025-07-31 20:27:32.559
2018,Madhya Pradesh,Robotics,2,2025-07-31 20:27:33.083
2018,Tripura,Art & Photography,1,2025-07-31 20:27:35.872
2018,Tripura,IT Services,1,2025-07-31 20:27:41.288
2018,Tripura,Retail,1,2025-07-31 20:27:42.997
2018,Tripura,Other Specialty Retailers,1,2025-07-31 20:27:46.411
2018,Nagaland,Construction,1,2025-07-31 20:27:50.820
2018,Nagaland,Education,1,2025-07-31 20:27:53.784
2018,Telangana,Analytics,1,2025-07-31 20:28:02.109
2018,Telangana,Advertising,5,2025-07-31 20:28:02.379
2018,Telangana,Architecture Interior Design,2,2025-07-31 20:28:02.648
2018,Telangana,AR VR (Augmented + Virtual Reality),2,2025-07-31 20:28:02.918
2018,Telangana,Automotive,11,2025-07-31 20:28:03.188
2018,Telangana,Animation,1,2025-07-31 20:28:03.728
2018,Telangana,Chemicals,5,2025-07-31 20:28:03.998
2018,Telangana,Telecommunication & Networking,5,2025-07-31 20:28:04.537
2018,Telangana,Construction,8,2025-07-31 20:28:04.806
2018,Telangana,Agriculture,14,2025-07-31 20:28:05.076
2018,Telangana,Aeronautics Aerospace & Defence,5,2025-07-31 20:28:05.345
2018,Telangana,AI,21,2025-07-31 20:28:05.614
2018,Telangana,Green Technology,10,2025-07-31 20:28:05.884
2018,Telangana,Events,7,2025-07-31 20:28:06.143
2018,Telangana,Fashion,6,2025-07-31 20:28:06.416
2018,Telangana,Finance Technology,19,2025-07-31 20:28:06.683
2018,Telangana,Enterprise Software,16,2025-07-31 20:28:06.953
2018,Telangana,Food & Beverages,20,2025-07-31 20:28:07.223
2018,Telangana,Design,5,2025-07-31 20:28:07.492
2018,Telangana,Education,43,2025-07-31 20:28:08.024
2018,Telangana,Renewable Energy,8,2025-07-31 20:28:08.294
2018,Telangana,Technology Hardware,17,2025-07-31 20:28:08.563
2018,Telangana,Healthcare & Lifesciences,45,2025-07-31 20:28:08.833
2018,Telangana,Internet of Things,26,2025-07-31 20:28:09.103
2018,Telangana,IT Services,85,2025-07-31 20:28:09.373
2018,Telangana,Human Resources,8,2025-07-31 20:28:09.643
2018,Telangana,Marketing,16,2025-07-31 20:28:09.914
2018,Telangana,Nanotechnology,3,2025-07-31 20:28:10.185
2018,Telangana,Pets & Animals,3,2025-07-31 20:28:10.730
2018,Telangana,Media & Entertainment,9,2025-07-31 20:28:10.993
2018,Telangana,Retail,14,2025-07-31 20:28:11.243
2018,Telangana,House-Hold Services,9,2025-07-31 20:28:11.502
2018,Telangana,Professional & Commercial Services,15,2025-07-31 20:28:11.745
2018,Telangana,Sports,1,2025-07-31 20:28:11.995
2018,Telangana,Social Impact,4,2025-07-31 20:28:12.240
2018,Telangana,Social Network,8,2025-07-31 20:28:12.509
2018,Telangana,Textiles & Apparel,3,2025-07-31 20:28:12.754
2018,Telangana,Transportation & Storage,8,2025-07-31 20:28:13.250
2018,Telangana,Travel & Tourism,6,2025-07-31 20:28:13.790
2018,Telangana,Security Solutions,3,2025-07-31 20:28:14.057
2018,Telangana,Real Estate,2,2025-07-31 20:28:14.598
2018,Telangana,Other Specialty Retailers,6,2025-07-31 20:28:14.867
2018,Telangana,Safety,1,2025-07-31 20:28:15.136
2018,Telangana,Robotics,6,2025-07-31 20:28:15.401
2018,Uttarakhand,Analytics,3,2025-07-31 20:28:16.971
2018,Uttarakhand,Advertising,1,2025-07-31 20:28:17.214
2018,Uttarakhand,Construction,1,2025-07-31 20:28:19.464
2018,Uttarakhand,Agriculture,2,2025-07-31 20:28:19.707
2018,Uttarakhand,Aeronautics Aerospace & Defence,1,2025-07-31 20:28:19.953
2018,Uttarakhand,AI,2,2025-07-31 20:28:20.208
2018,Uttarakhand,Events,1,2025-07-31 20:28:20.710
2018,Uttarakhand,Fashion,1,2025-07-31 20:28:20.964
2018,Uttarakhand,Food & Beverages,5,2025-07-31 20:28:21.711
2018,Uttarakhand,Education,4,2025-07-31 20:28:22.449
2018,Uttarakhand,Renewable Energy,3,2025-07-31 20:28:22.693
2018,Uttarakhand,Technology Hardware,1,2025-07-31 20:28:22.946
2018,Uttarakhand,Healthcare & Lifesciences,6,2025-07-31 20:28:23.189
2018,Uttarakhand,Internet of Things,1,2025-07-31 20:28:23.434
2018,Uttarakhand,IT Services,11,2025-07-31 20:28:23.682
2018,Uttarakhand,Human Resources,2,2025-07-31 20:28:23.924
2018,Uttarakhand,Marketing,3,2025-07-31 20:28:24.172
2018,Uttarakhand,Nanotechnology,1,2025-07-31 20:28:24.421
2018,Uttarakhand,Media & Entertainment,1,2025-07-31 20:28:25.151
2018,Uttarakhand,Retail,3,2025-07-31 20:28:25.399
2018,Uttarakhand,Professional & Commercial Services,3,2025-07-31 20:28:25.893
2018,Uttarakhand,Social Network,1,2025-07-31 20:28:26.636
2018,Uttarakhand,Textiles & Apparel,1,2025-07-31 20:28:26.877
2018,Uttarakhand,Transportation & Storage,1,2025-07-31 20:28:27.373
2018,Uttarakhand,Travel & Tourism,8,2025-07-31 20:28:27.860
2018,Uttarakhand,Security Solutions,1,2025-07-31 20:28:28.108
2018,Uttarakhand,Real Estate,1,2025-07-31 20:28:28.611
2018,West Bengal,Analytics,3,2025-07-31 20:28:30.856
2018,West Bengal,Advertising,1,2025-07-31 20:28:31.115
2018,West Bengal,Architecture Interior Design,2,2025-07-31 20:28:31.374
2018,West Bengal,AR VR (Augmented + Virtual Reality),1,2025-07-31 20:28:31.632
2018,West Bengal,Automotive,4,2025-07-31 20:28:31.890
2018,West Bengal,Art & Photography,2,2025-07-31 20:28:32.148
2018,West Bengal,Animation,1,2025-07-31 20:28:32.406
2018,West Bengal,Chemicals,1,2025-07-31 20:28:32.665
2018,West Bengal,Computer Vision,1,2025-07-31 20:28:32.924
2018,West Bengal,Telecommunication & Networking,3,2025-07-31 20:28:33.188
2018,West Bengal,Construction,10,2025-07-31 20:28:33.451
2018,West Bengal,Agriculture,14,2025-07-31 20:28:33.708
2018,West Bengal,Aeronautics Aerospace & Defence,1,2025-07-31 20:28:33.967
2018,West Bengal,AI,4,2025-07-31 20:28:34.225
2018,West Bengal,Green Technology,5,2025-07-31 20:28:34.483
2018,West Bengal,Fashion,5,2025-07-31 20:28:35.001
2018,West Bengal,Finance Technology,7,2025-07-31 20:28:35.261
2018,West Bengal,Enterprise Software,4,2025-07-31 20:28:35.519
2018,West Bengal,Food & Beverages,14,2025-07-31 20:28:35.777
2018,West Bengal,Design,5,2025-07-31 20:28:36.037
2018,West Bengal,Education,29,2025-07-31 20:28:36.554
2018,West Bengal,Renewable Energy,3,2025-07-31 20:28:36.814
2018,West Bengal,Technology Hardware,3,2025-07-31 20:28:37.076
2018,West Bengal,Healthcare & Lifesciences,23,2025-07-31 20:28:37.339
2018,West Bengal,Internet of Things,11,2025-07-31 20:28:37.600
2018,West Bengal,IT Services,39,2025-07-31 20:28:37.861
2018,West Bengal,Human Resources,6,2025-07-31 20:28:38.122
2018,West Bengal,Marketing,6,2025-07-31 20:28:38.383
2018,West Bengal,Nanotechnology,1,2025-07-31 20:28:38.642
2018,West Bengal,Pets & Animals,2,2025-07-31 20:28:39.165
2018,West Bengal,Media & Entertainment,4,2025-07-31 20:28:39.435
2018,West Bengal,Retail,15,2025-07-31 20:28:39.693
2018,West Bengal,House-Hold Services,4,2025-07-31 20:28:39.946
2018,West Bengal,Professional & Commercial Services,15,2025-07-31 20:28:40.194
2018,West Bengal,Social Impact,1,2025-07-31 20:28:40.679
2018,West Bengal,Textiles & Apparel,7,2025-07-31 20:28:41.166
2018,West Bengal,Transportation & Storage,1,2025-07-31 20:28:41.661
2018,West Bengal,Travel & Tourism,8,2025-07-31 20:28:42.163
2018,West Bengal,Real Estate,1,2025-07-31 20:28:42.896
2018,West Bengal,Other Specialty Retailers,4,2025-07-31 20:28:43.156
2018,West Bengal,Safety,3,2025-07-31 20:28:43.410
2018,West Bengal,Robotics,2,2025-07-31 20:28:43.674
2018,Uttar Pradesh,Analytics,5,2025-07-31 20:28:45.248
2018,Uttar Pradesh,Advertising,5,2025-07-31 20:28:45.537
2018,Uttar Pradesh,Architecture Interior Design,2,2025-07-31 20:28:45.827
2018,Uttar Pradesh,AR VR (Augmented + Virtual Reality),5,2025-07-31 20:28:46.109
2018,Uttar Pradesh,Automotive,9,2025-07-31 20:28:46.396
2018,Uttar Pradesh,Art & Photography,1,2025-07-31 20:28:46.682
2018,Uttar Pradesh,Chemicals,3,2025-07-31 20:28:47.252
2018,Uttar Pradesh,Computer Vision,8,2025-07-31 20:28:47.536
2018,Uttar Pradesh,Telecommunication & Networking,11,2025-07-31 20:28:47.824
2018,Uttar Pradesh,Construction,18,2025-07-31 20:28:48.109
2018,Uttar Pradesh,Agriculture,28,2025-07-31 20:28:48.397
2018,Uttar Pradesh,Aeronautics Aerospace & Defence,9,2025-07-31 20:28:48.679
2018,Uttar Pradesh,AI,11,2025-07-31 20:28:48.966
2018,Uttar Pradesh,Green Technology,28,2025-07-31 20:28:49.251
2018,Uttar Pradesh,Events,3,2025-07-31 20:28:49.538
2018,Uttar Pradesh,Fashion,14,2025-07-31 20:28:49.825
2018,Uttar Pradesh,Finance Technology,16,2025-07-31 20:28:50.111
2018,Uttar Pradesh,Enterprise Software,16,2025-07-31 20:28:50.395
2018,Uttar Pradesh,Food & Beverages,26,2025-07-31 20:28:50.679
2018,Uttar Pradesh,Design,3,2025-07-31 20:28:50.962
2018,Uttar Pradesh,Dating Matrimonial,1,2025-07-31 20:28:51.249
2018,Uttar Pradesh,Education,88,2025-07-31 20:28:51.535
2018,Uttar Pradesh,Renewable Energy,28,2025-07-31 20:28:51.821
2018,Uttar Pradesh,Technology Hardware,16,2025-07-31 20:28:52.104
2018,Uttar Pradesh,Healthcare & Lifesciences,46,2025-07-31 20:28:52.388
2018,Uttar Pradesh,Internet of Things,23,2025-07-31 20:28:52.671
2018,Uttar Pradesh,IT Services,136,2025-07-31 20:28:52.963
2018,Uttar Pradesh,Human Resources,24,2025-07-31 20:28:53.250
2018,Uttar Pradesh,Marketing,22,2025-07-31 20:28:53.537
2018,Uttar Pradesh,Nanotechnology,3,2025-07-31 20:28:53.823
2018,Uttar Pradesh,Non- Renewable Energy,2,2025-07-31 20:28:54.109
2018,Uttar Pradesh,Pets & Animals,4,2025-07-31 20:28:54.395
2018,Uttar Pradesh,Media & Entertainment,16,2025-07-31 20:28:54.683
2018,Uttar Pradesh,Retail,32,2025-07-31 20:28:54.966
2018,Uttar Pradesh,House-Hold Services,8,2025-07-31 20:28:55.251
2018,Uttar Pradesh,Professional & Commercial Services,31,2025-07-31 20:28:55.538
2018,Uttar Pradesh,Sports,2,2025-07-31 20:28:55.828
2018,Uttar Pradesh,Social Impact,9,2025-07-31 20:28:56.110
2018,Uttar Pradesh,Social Network,9,2025-07-31 20:28:56.394
2018,Uttar Pradesh,Textiles & Apparel,21,2025-07-31 20:28:56.678
2018,Uttar Pradesh,Transportation & Storage,14,2025-07-31 20:28:57.246
2018,Uttar Pradesh,Travel & Tourism,11,2025-07-31 20:28:57.812
2018,Uttar Pradesh,Security Solutions,6,2025-07-31 20:28:58.096
2018,Uttar Pradesh,Real Estate,8,2025-07-31 20:28:58.668
2018,Uttar Pradesh,Other Specialty Retailers,2,2025-07-31 20:28:58.965
2018,Uttar Pradesh,Safety,2,2025-07-31 20:28:59.252
2018,Uttar Pradesh,Robotics,4,2025-07-31 20:28:59.539
2018,Ladakh,Construction,1,2025-07-31 20:29:03.646
2018,Maharashtra,Analytics,22,2025-07-31 20:29:15.021
2018,Maharashtra,Advertising,20,2025-07-31 20:29:15.357
2018,Maharashtra,Architecture Interior Design,16,2025-07-31 20:29:15.674
2018,Maharashtra,AR VR (Augmented + Virtual Reality),12,2025-07-31 20:29:15.991
2018,Maharashtra,Automotive,40,2025-07-31 20:29:16.307
2018,Maharashtra,Art & Photography,6,2025-07-31 20:29:16.563
2018,Maharashtra,Animation,2,2025-07-31 20:29:16.879
2018,Maharashtra,Chemicals,11,2025-07-31 20:29:17.194
2018,Maharashtra,Computer Vision,3,2025-07-31 20:29:17.509
2018,Maharashtra,Telecommunication & Networking,17,2025-07-31 20:29:17.847
